Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.904855442,6.680368807,1.585028012,5.273368244,6.084596801,3.112682879,4.146561967,5.283536794,4.602624222,3.518189505,8.633077598,10.09727154,2.640490135,-14.09976271,-0.219127033,0.129967336,-3.316851069,-1.984099711,4.94282286,0.910789569,3.704976123,7.009204895,3.690734411,6.273585723,-4.172120872
Sweden,,,,,,,,,,,,,,,,,,,,,,-3.267048622,0.499424091,3.666193649,9.192601612,2.874516929,1.639252671,2.341860843,2.124922695,0.666402088,-1.687547159,-2.742542431,-4.292818689,-3.476190891,9.194934956,9.750064055,2.418234679,4.79787337,6.085458369,6.452811987,7.183486378,1.043017356,3.493250323,1.902098663,6.285955535,2.427245416,5.713531121,5.435089687,-4.797683642,-14.73306693,12.59810128,4.386010969,-3.000946244,-3.555837396,0.459705224,5.261526454,-0.445638841,4.351633432,1.040348557,1.540065312,-3.190938518
Eswatini,,,,,,,,,,,,,12.39093423,6.969312177,1.88711884,-4.852502002,1.57667611,29.08427717,19.88445933,-1.322427482,-0.435652706,10.76398002,1.817180226,-2.715920884,-1.212739795,-2.354040725,33.84549952,55.37099509,21.27057842,8.297091323,19.05900392,0.707077593,5.113693905,1.23491084,4.109828232,4.444876784,1.669563503,6.243886488,2.612480297,0.644429638,1.941806605,0.542941544,6.704800748,2.173843012,1.155817258,2.75062433,11.8284121,7.63121303,-3.955102322,-3.194145375,9.192876026,1.415108558,5.451790704,4.327444802,1.221044457,-1.225721068,2.455353186,1.841071967,-0.327118828,4.363131806,-9.178840892
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,27.36695931,0.976641176,2.256860272,-11.29794023,0,13.0924137,22.52485949,-1.752884808,-8.355063002,9.354190854,7.598786041,11.78372868,17.47288827,-4.701898072,12.73782036,2.860424784,22.63626883,18.04987954,21.18709975,15.2163505,-7.098642227,12.77123123,-0.810055558,5.624843499,-11.53311695,3.336316004,16.41000512,7.203589385,6.613546219,-3.117495378,-7.691715006,3.405359247,15.24844371,-4.35214655,-17.87775911,-0.060782468,7.274592736,-1.469609902,-2.220347666,15.18494699,-1.108553883,-1.547146143
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.20023428,4.797886801,26.66076792,16.81490162,14.40248619,7.529547759,9.970151825,11.36109288,4.644742439,14.11824448,19.1590412,13.4492528,3.223452116,-3.55876426,1.871300527,0.167937902,-2.627830953,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.885981417,5.951242895,15.11944882,6.363749398,12.19636425,5.388064561,11.3445597,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.754563591,13.0455169,10.18145598,8.686288682,8.492844685,20.90796992,8.10000078,-4.299995259,-5.9,-1.710687078,0.600034864,0.900028968,-0.199998975
East Asia & Pacific (IDA & IBRD countries),,-18.4095454,-3.341588876,5.410176861,11.27034874,12.25990045,12.36069559,-4.967657686,1.973598785,21.28820263,21.83280114,10.87709112,8.682000286,9.766087607,4.987875872,9.795297963,5.629972203,11.76834437,10.21749276,9.194424615,10.91385227,4.361758915,2.978366904,6.973189479,9.325130118,6.835300378,8.059128127,9.538309352,11.1113241,4.852637507,5.140143203,11.12225065,14.20439985,14.53695116,15.22964988,12.93840966,11.55684267,8.899038601,2.374567282,6.728409625,8.85567901,6.627152559,8.456123475,10.73090815,9.70018351,10.39714419,11.52957428,12.76212166,8.527070136,8.627006586,11.35381934,9.782159081,7.951934787,7.499605968,6.923941356,5.753691091,5.88472014,5.749317122,5.674562021,4.772419462,1.599340647
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.316804502,-18.10490332,-11.46382289,-18.6891738,-3.432471273,-1.262377598,2.465970173,-0.658834894,3.520588418,8.330627344,2.638733201,4.314209405,8.087191977,10.05582328,5.995041156,8.220704978,6.933949735,2.962121432,-7.090407232,6.619036603,7.886539004,1.916555701,2.667198731,2.019982688,1.390539253,2.472896234,4.260331576,2.869521492,0.950588758,-1.618576423
Togo,,,,,,,21.01446446,17.36571054,0.510090006,7.106348622,-6.634852848,2.537923382,16.83193358,10.16948779,8.461377631,2.48237617,8.55466845,15.04079441,0.305411899,-0.351680224,15.87332796,-15.51020572,2.898553177,-6.57277214,-9.296479063,14.4044286,-1.694920767,1.970448412,14.11594376,6.712536113,-4.442643151,7.082227018,-7.689664903,-29.37789799,26.33345541,20.75214727,5.22477996,2.296415895,-9.097167098,2.788845704,4.263570995,1.050313758,7.954347332,3.457947509,-3.746897886,5.0681814,7.90019345,-5.686523467,5.64294052,79.54408346,5.169470402,3.529627787,-35.7504411,5.249839794,25.06428928,1.595140703,16.18591098,4.372872751,3.883739428,6.541366125,5.317381961
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99999481,2.300004865,14.79999854,2.300000313,1.299995795,-7.341771633,-28.52969147,-10.06020756,-25.98467453,-13.57098615,-21.93523365,-1.854122006,7.272767706,5.40404844,8.741183217,14.31873711,8.142962816,9.889515893,14.57125113,10.09293533,5.454680462,9.967367603,-3.331185128,-6.779333735,9.785005139,5.856837453,8.739562642,4.339344233,5.849529486,11.63923047,16.20504689,20.45091696,11.62970802,12.78066887,9.20912523
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.00000017,4.000000937,-25,-6.0000008,19.00000144,-20.00000179,4.699998178,13.20000276,24.40000149,17.29999912,13.19999851,16.20000109,25.79999996,29.3168004,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,7.361073979,4.877343453,8.877075323,5.634896492,7.497488899,5.100757827,6.720288328,9.796576194,4.732272955,0.250855674,6.960557889,3.652075448,6.979243282,6.678870615,4.741254138,-2.255972184,-2.305829574,-5.857774705,6.417063196,3.939971083,5.717453688,2.642126805,0.710621564,0.77861336,-0.266935017,2.376780074,2.143264575,4.141470628,5.05793301,0.468315074,3.449682311,4.405128901,1.383768037,-2.343318324,3.624826206,-0.360891688,-1.243760945,0.601178022,7.929900012,3.288172203,4.364437496,4.312151256,2.716272652,-4.531096305,5.438994855,3.992277901,1.680676745,1.813806112,-0.305681299,-1.196588952,-1.497782889,-0.000253408,0.801362196,-0.506063246,-7.258652758
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.407838848,-22.41995884,-17.2042108,-64.13854026,-7.552515239,-13.15804953,44.80493091,99.0476636,54.52291655,7.873567501,11.02405534,-19.55102063,41.07076904,-10.89881916,22.22557078,7.643333696,-26.4648065,5.253858474,103.0452425,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,16.17203726,11.44276531,14.23056093,11.91539214,11.9884407,1.500861457,-7.119332613,18.03281769,-6.737713371,-16.94708109,-13.19752353,-35.07182966,-1.194854034,43.01647066,3.552155944,-10.44703238,1.353485083,-2.345686862,9.588629113,0.05367954,3.185557022,33.28177747,-9.234801714,4.521873445,2.431553541,0.164101146,2.66421849,5.13259974,8.534829425,10.491633,5.551330903,5.934146636,0.641114872,1.637598572,-0.371118067,7.342327104,2.927959958,4.070428051,4.891584293,4.175193371,-0.194647112,5.067244482,1.596219729,-4.91134473,-0.511411133,2.95264408,1.825627339,14.01381092,0.680078686,-4.090189829,-4.142824998,-3.096911891
Tonga,,,,,,,,,,,,,,,,,-11.88537691,20.90097078,27.70846224,17.29013837,8.117622353,-10.57740964,3.193962752,27.33652754,2.140399414,-2.824015417,-1.582656409,-8.454001677,1.56143214,7.747478932,1.032598187,-10.08075604,0.309966386,5.788971784,11.47036244,9.736810266,2.939657626,-12.92049511,4.174161325,8.333005362,-0.414526499,4.876976495,4.486435094,4.194010434,1.10745455,-2.846157898,-3.519764743,-4.487191678,5.421764712,11.56373114,4.099898424,5.254291288,3.409840302,-14.81020163,7.962221402,-0.62729096,12.66521567,9.738540624,-14.44962124,4.563311691,
South Asia (IDA & IBRD),,6.673841057,8.089129803,9.067553758,8.40896911,4.937376722,3.365326787,2.418530672,5.832120041,7.541919013,1.430866292,1.302996852,0.812097942,3.11623927,2.577254885,5.808323447,7.775518137,6.691268344,6.972787912,-0.911399442,5.463824644,8.049346847,2.691068094,6.952650511,4.507089326,4.915879382,6.35146289,5.912751045,9.067886114,7.593571078,7.426702909,1.276085091,3.777764654,5.428594309,8.604218587,10.14028835,5.929005696,4.177828818,4.503492365,5.745125655,5.541156108,2.901732069,6.540341981,6.975097145,10.00902159,9.207087215,12.20450216,8.051094277,4.49368454,7.5841929,7.578432819,4.12027086,3.714798446,3.92888007,6.838921912,9.08236262,7.663112789,6.07220057,5.628791754,-0.221801246,-7.135374199
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,-4.381697895,-6.710449412,4.305832336,0.971870592,-1.501497569,1.359358124,3.663247361,1.203920514,4.65681136,-2.974024834,0.672190621,-2.623461884,-0.861283509,0.237962925,3.74746896,2.598293175,0.686421979,-0.874441612,5.442038565,3.127355331,3.15068687,5.248730985,4.482006701,5.665127307,3.027398446,4.859488477,1.744112721,-0.342149653,5.001131723,4.53064374,1.466371735,3.587786502,3.457614564,1.010964936,-1.558052647,2.982783516,3.200282255,1.212755947,-4.880065265
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,-5.070642115,-4.859251977,-8.218540582,7.80371467,-1.015601733,1.599493582,2.915972212,-2.772198655,-5.992490922,8.059003315,-6.875989106,7.424532828,1.868036974,10.18287305,12.63355727,10.41304177,6.885889314,8.836059642,26.52909862,8.045680438,9.966164904,17.43814652,4.351094347,1.041939399,-1.952141076,-1.872778365,-3.539902979,-0.663157211,1.821375441,-1.559958598,-0.736608074,-7.413776953,-0.581113299,-1.445879335,0.8,
Tunisia,,,,,,,12.05400571,4.627299458,24.01876041,1.181064346,7.422936776,9.062130789,17.76940346,1.72483839,12.44248211,6.534531363,7.515505022,7.435267117,8.793841663,10.83994606,9.029762235,6.843907544,0.128769846,6.704280681,3.80637864,1.764107647,-0.80603737,0.363631162,2.34019048,13.91879068,2.169022571,3.265154365,7.180426927,2.804262611,5.750135884,2.943149863,3.345109519,5.988750114,5.894320466,4.220583566,1.231437999,2.83187364,1.812556557,-0.804705839,5.101359966,2.199793641,1.516028756,11.13844407,1.502346979,-0.080500879,5.30281594,-5.73995277,1.206714965,-0.461923442,-0.12996414,-1.459685522,-0.401863494,-0.693838887,0.210316523,-1.017764345,-8.178676106
Turkey,,,,,,,,,,9.315293329,3.702303159,6.148779358,10.467804,11.14221276,5.80791937,7.274347577,9.806826325,5.35923214,-0.828957166,-3.4356487,-0.965524882,7.636760874,1.958420347,8.32818323,10.2611073,7.712504652,11.0517326,10.33089911,0.201466409,4.936837997,6.589089197,2.409649153,5.994505018,8.140662243,-4.956093162,8.745391221,6.900452113,9.467406829,6.356257882,-5.111816458,7.102035405,-10.53454874,6.603444269,9.452896158,14.10922762,10.63044316,12.77534386,7.466745648,-0.68353959,-10.50406081,11.43309623,19.32054663,4.663908155,10.73329419,5.080433691,5.037194896,4.582184447,9.318092862,0.462786611,-3.000814292,0.634053355
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.645413142,40.9286456,-13.58421053,4.829770388,-13.03160586,-15.42521211,24.42338073,15.29964449,0.792864222,13.2634109,5.30529565,28.79454062,11.45762953,-13.22783397,-18.17847557,18.54581405,44.6929492,44.22321195,-13.58764759,-41.5177633,42.84687275,-35.7775541,1.500666092,4.169079328,5.480822679,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16918833,0.043556543,-3.857428964,1.616652579,-1.920210736,6.683696905,6.68329248,10.29182802,7.466210798,4.392104216,7.38460757,10.64305523,12.32751265,12.05048537,10.76887508,9.554563256,9.408379937,6.099369665,3.389410535,9.171113331,11.83667034,4.225194509,10.47766801,5.963742315,9.71848364,11.74839521,10.67658144,9.692925463,10.33110619,2.526136226
Uganda,,,,,,,,,,,,,,,,,,,,,,,,-2.620945796,8.312369159,-4.516806123,-4.766274853,13.96648372,19.17583976,4.233660318,5.896025257,8.206115104,8.417066312,8.389030234,13.01325738,20.25646341,16.56530422,11.3596233,8.713504449,10.3846253,10.17522128,3.259491478,7.416359808,9.46878884,8.020691578,11.55807732,14.73483242,9.602454646,8.81936863,5.746860454,7.866218658,11.29705997,3.056589869,2.142531434,6.341763372,7.7536548,4.55260674,6.82209099,6.478924385,10.12588971,2.17898579
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.01778099,-16.99345476,-22.25923809,-34.79341362,-14.82645069,-9.495035295,-4.239336743,-0.069362658,4.006217813,11.32000002,14.19999998,7,3.288999612,11.24999997,0.309999996,7.200000016,10.49999996,-5.699999988,-19.47065527,9.58846509,4.462598475,-2.831238702,-7.53338517,-11.39815228,-14.98141655,3.557046477,2.298833943,2.383296948,2.351924843,-3.300886413
Upper middle income,,,,,,,8.021723149,2.691658757,7.144916714,10.19942133,8.026772932,6.646642992,8.09648399,10.22955425,5.425421019,4.581905927,6.654559662,3.973944456,7.902496045,7.650604298,6.709608294,-1.116312957,0.173607245,-2.259125217,6.630032418,6.143006926,5.788082192,4.649056172,2.774479493,2.727329794,2.509385088,-2.384525326,-2.677961965,2.638219128,2.786684909,3.395051505,5.122664881,7.268067254,3.661081506,3.566748211,7.028058517,3.125510254,4.81532306,6.722080651,9.732895477,7.397104999,8.929532715,9.642644297,6.160487053,2.051053793,9.770349685,8.313743929,5.613524472,5.726775849,4.673421053,3.70931159,4.146988858,4.301983924,4.045092601,3.169636771,-0.240587884
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,-1.026190822,-7.649420691,9.460685039,12.63169035,2.888428865,-0.685799346,-2.873167257,3.022560074,6.235711603,-1.87771148,4.366508586,-3.600057526,2.532028102,5.249742645,3.982509924,-3.244359998,-3.683529067,-5.135679198,-9.007970097,1.293894581,3.795631123,12.69280633,1.449586804,12.58287821,-0.879084927,5.314405278,8.864330429,-1.415250962,-0.773953361,4.921310609,4.251466439,0.493118709,1.066970089,-5.467628729,2.805644002,0.907879877,-4.938937391
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.739342966,5.600447353,5.044667103,-3.496544938,0.06651058,2.900082269,5.554686422,1.566545869,4.191646997,1.934591801,-3.580660465,-7.566191049,2.069221011,0.43410185,1.564307488,2.5175688,2.350236712,2.594076126,0.295130624,2.453848258,3.734773976,2.292147545,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.843688524,1.590198101,4.04584725,-18.93922835,-6.297505222,-11.00828799,-5.151599631,1.449228495,2.658104965,2.315563969,2.103205534,1.777936773,2.895661247,3.400006123,3.176970078,5.883653201,5.320900309,7.878106266,8.394347265,6.513978648,9.889077119,26.06935739,5.201119946,7.735179834,10.16286423,7.957419476,9.182939946,6.004568587,5.467639911,11.93933927,10.77341283,3.718758895
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,13.88813326,17.79830447,4.983831784,2.339075258,3.874641614,3.141266675,4.82305691,2.565358792,10.83133097,9.830233396,5.511616378,10.4375717,-4.195460833,3.31312389,10.71724956,1.627583253,2.038773575,2.818937477,-1.230228471,6.588713777,4.683773729,-1.289411336,-8.294484191,1.610630159,3.66059045,13.26515984,5.809391216,3.265550239,4.841885787,6.279232497,-5.540924527,-5.601819583,-4.274832893,-1.396557324,-2.066864295,1.959135626,-4.251195778,5.31415529,-0.331220609,3.524247149,2.944556731,-5.55512781,-2.735091509
"Venezuela, RB",,,,,,,,,,-3.910831656,12.87243029,-0.798842937,-1.679949095,7.784511313,-3.679651965,-7.690890482,5.872887929,4.141598048,4.021999481,2.061369037,-5.089604156,-1.905727612,-4.205353887,-8.218756933,14.3081581,-1.025844493,7.564519161,3.819098118,6.413775138,-9.563181294,10.33046965,11.43346063,6.328858413,2.07565212,-1.327082331,5.394064054,2.294755431,-2.403026825,-0.308823774,-8.351168505,3.833342125,3.200339875,-11.81996564,-9.792344921,17.60623793,6.794473917,7.073533324,4.134839241,3.679453868,-4.959695512,-3.358842489,3.05231053,4.665355782,-0.416040666,-5.842512656,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94104569,8.461962693,4.996532918,-2.59078048,2.265660128,7.711990784,12.78819064,12.62420192,13.38936566,13.60108411,14.45943123,12.62087117,8.333990945,7.684311567,10.06962639,8.569566471,7.241839482,9.380220802,9.927213035,8.419427962,7.289815628,7.364193721,4.133339259,5.975804353,-9.923181155,7.603363953,7.391809605,5.084265561,6.424230331,9.638945496,7.572899733,8.001548058,8.853490852,8.904315771,3.978643789
Vanuatu,,,,,,,,,,,,,,,,,,,,,-6.68909111,-5.198234858,25.99695576,-35.09018677,3.305785344,10.19999583,1.088932248,31.14901073,0.342231561,-0.136424563,12.5,-4.128719836,-8.803040461,-2.708332645,26.12419724,-2.037352213,-10.5719239,-3.746770709,4.161075308,-0.082850041,37.06467662,-21.11312765,-18.07259714,-4.555382215,-2.222948676,5.282514209,24.96030486,-10.13977128,27.51696833,27.61144378,12.6173097,-19.41358025,-22.17541172,9.768700787,3.183142793,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.907155235,3.045167594,2.945088675,1.749940743,2.586538499,4.991539864,-0.102634865,1.158030085,3.365300411,5.564061841,3.677491614,5.158713124,4.460651355,0.887455749,-5.150524059,6.581388032,3.746442278,2.058573565,2.680287805,3.408500408,3.091865175,2.781107738,3.6005652,3.114683032,1.728409524,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.835902259,4.662609123,-1.931398393,-7.300107842,2.348679685,13.58772206,12.59220288,4.679728868,7.773757717,5.913329566,4.488904004,-0.482993261,13.26711737,-1.029014028,-15.71277034,2.674749506,7.300217461,-0.974479872,-4.756246959,0.763215536,-0.561635027,10.86982968,-6.004526988,-12.44396747,10.16696091,-7.705674924
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.756329505,23.0963725,12.03156682,2.89196092,4.147739961,6.548669681,7.398742406,-1.618855903,8.568789105,2.547233641,4.442302376,4.562251653,4.616862693,-7.257203828
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.620608899,1.425403864,11.17132674,15.74650913,2.659756724,2.035963119,2.982104646,-0.472478461,5.139490971,7.674503902,2.099019205,2.603483583,1.564164377,1.254139987,4.036373152,-0.078601522,-1.39612798,0.677106483,2.063662843,16.77759953,-13.24287304,-1.589049154,6.980024729,-3.214741515,-27.76082979,-23.52593129,-3.628782224,-2.285641756,,
South Africa,,4.786935224,7.32293655,7.522622275,10.11052421,5.488817582,4.269526095,2.165239381,4.52568116,5.052268396,5.266436242,0.972619348,-0.452836374,3.155251377,-0.469316817,-0.369685767,4.212025966,-0.583328506,2.853347162,5.002077196,4.046765663,3.812282755,-1.244574239,-3.237896455,4.004690492,-2.142865519,-1.900465658,-1.224566725,2.203349105,0.928306075,-1.36868987,-3.097323623,-0.780085159,0.690131006,2.026064752,1.802430182,1.384299772,2.472352594,-1.172102697,-0.433998778,3.838039787,1.442527755,2.411714607,1.361768619,4.137519308,4.718799891,4.050266666,4.124322925,0.123391173,-5.99531244,4.706813552,1.411876586,0.434814384,2.174949964,0.033481811,0.822033159,-0.787461396,1.086615259,-0.132946488,-1.547450022,-12.01847352
Zambia,,,,,,,-3.287644361,4.697645423,-0.620006301,6.435726579,-2.17489758,1.970964721,13.03539551,0.807141997,9.119258407,-2.934939028,2.767456862,-6.744819673,4.331583765,-5.125577448,2.282535873,4.96500846,-0.603849523,-3.15150408,-2.796648471,1.196553198,0.172710333,4.323610826,6.661579518,-0.727039444,4.550351367,-1.217284947,9.625683669,-7.985158238,-9.853636032,-8.323140035,-0.442668034,11.43866997,-7.228969488,-2.064883605,4.355982684,10.13645355,10.99634389,11.51731456,12.65556391,12.0596955,11.12384527,10.60960071,5.712349035,12.24744618,7.381055393,4.224762948,2.014531615,2.612239827,3.88957127,6.810082198,5.589369478,5.403931709,4.638745063,-3.267698567,0.634007112
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.948571412,6.707404564,4.025150908,3.994514646,1.238053397,-5.066960968,-6.222450562,15.43814447,-7.056474551,9.45856095,1.542336006,-0.314727013,8.693892963,-9.793311718,-10.20806433,-9.915383096,-16.63359849,1.037235208,1.156057838,-4.151999763,-3.76769721,-20.91406336,9.660701848,48.44432586,17.86382908,6.750515211,3.249429647,-2.483342562,0.042980428,1.328085933,2.464899573,3.168071291,,
